,price,brand,model,year,title_status,mileage,color,state,country
797,8200,chevrolet,impala,2017,clean vehicle,100315.0,black,north carolina, usa
798,11400,chevrolet,door,2013,clean vehicle,91638.0,silver,new jersey, usa
799,6500,chevrolet,door,2015,clean vehicle,83173.0,white,north carolina, usa
800,11500,chevrolet,door,2014,clean vehicle,94356.0,gray,north carolina, usa
801,23800,chevrolet,door,2015,clean vehicle,85792.0,black,florida, usa
802,8900,chevrolet,door,2014,clean vehicle,129068.0,white,florida, usa
803,28300,chevrolet,ld,2019,clean vehicle,27665.0,red,indiana, usa
804,27300,chevrolet,ld,2019,clean vehicle,25427.0,black,indiana, usa
805,3500,chevrolet,door,2013,clean vehicle,78198.0,gray,new jersey, usa
806,28300,chevrolet,colorado,2020,clean vehicle,13886.0,silver,indiana, usa
807,18300,chevrolet,impala,2019,clean vehicle,34538.0,silver,indiana, usa
808,22500,dodge,charger,2018,clean vehicle,20575.0,silver,wisconsin, usa
809,22500,dodge,charger,2018,clean vehicle,26026.0,gray,wisconsin, usa
810,8300,dodge,door,2012,clean vehicle,99015.0,gray,wisconsin, usa
811,16500,dodge,caravan,2019,clean vehicle,27327.0,gray,nebraska, usa
812,14500,dodge,journey,2019,clean vehicle,30229.0,silver,nebraska, usa
819,21600,dodge,challenger,2019,clean vehicle,23783.0,white,washington, usa
820,22600,dodge,charger,2019,clean vehicle,30759.0,black,washington, usa
821,16300,dodge,caravan,2019,clean vehicle,38922.0,gray,washington, usa
822,8600,dodge,door,2012,clean vehicle,165836.0,blue,washington, usa
823,28800,dodge,durango,2019,clean vehicle,19235.0,no_color,texas, usa
824,22100,dodge,challenger,2019,clean vehicle,9445.0,gray,texas, usa
825,14300,dodge,journey,2018,clean vehicle,19164.0,gray,north carolina, usa
826,13700,dodge,caravan,2018,clean vehicle,54106.0,white,north carolina, usa
827,29500,dodge,challenger,2017,clean vehicle,32051.0,no_color,arizona, usa
828,18500,dodge,journey,2017,clean vehicle,14870.0,gray,texas, usa
829,19000,dodge,door,2016,clean vehicle,32294.0,blue,colorado, usa
830,43400,dodge,challenger,2015,clean vehicle,7250.0,white,arizona, usa
831,46000,dodge,challenger,2015,clean vehicle,10145.0,no_color,arizona, usa
832,12500,dodge,journey,2018,clean vehicle,59924.0,silver,texas, usa
833,13900,dodge,charger,2017,clean vehicle,21304.0,black,florida, usa
834,13000,dodge,caravan,2018,clean vehicle,52079.0,white,california, usa
835,13000,dodge,caravan,2018,clean vehicle,54960.0,white,california, usa
836,3000,dodge,door,2013,clean vehicle,80099.0,white,texas, usa
837,17500,dodge,caravan,2019,clean vehicle,23987.0,black,florida, usa
838,7900,dodge,door,2017,clean vehicle,84144.0,gray,california, usa
839,8900,dodge,door,2014,clean vehicle,85639.0,blue,florida, usa
840,11500,dodge,caravan,2018,clean vehicle,50193.0,no_color,pennsylvania, usa
841,6500,dodge,journey,2017,clean vehicle,74392.0,black,pennsylvania, usa
842,8000,dodge,door,2017,clean vehicle,76117.0,black,pennsylvania, usa
843,18700,dodge,challenger,2018,clean vehicle,36358.0,gray,new jersey, usa
844,8350,dodge,journey,2017,clean vehicle,90685.0,white,florida, usa
845,27900,dodge,charger,2017,clean vehicle,54141.0,orange,florida, usa
846,14500,dodge,door,2016,clean vehicle,82240.0,white,pennsylvania, usa
847,6200,dodge,door,2016,clean vehicle,66167.0,silver,pennsylvania, usa
848,7500,dodge,door,2012,clean vehicle,144220.0,gray,pennsylvania, usa
849,20200,dodge,caravan,2019,clean vehicle,24722.0,black,illinois, usa
850,29300,dodge,durango,2019,clean vehicle,41198.0,silver,illinois, usa
851,31000,dodge,durango,2019,clean vehicle,26353.0,black,illinois, usa
852,32400,dodge,durango,2019,clean vehicle,28280.0,white,illinois, usa
853,5800,dodge,door,2012,clean vehicle,130120.0,white,minnesota, usa
854,21500,dodge,charger,2019,clean vehicle,15340.0,black,texas, usa
855,23100,dodge,charger,2018,clean vehicle,12265.0,silver,michigan, usa
856,4500,dodge,van,2014,clean vehicle,94872.0,gray,texas, usa
857,24800,dodge,charger,2018,clean vehicle,17946.0,silver,michigan, usa
858,23000,dodge,charger,2018,clean vehicle,26996.0,gray,michigan, usa
859,26900,dodge,journey,2019,clean vehicle,5775.0,gray,wisconsin, usa
860,21500,dodge,challenger,2018,clean vehicle,6748.0,gray,wisconsin, usa
861,15700,dodge,journey,2018,clean vehicle,38128.0,white,wisconsin, usa
862,15200,dodge,caravan,2018,clean vehicle,41636.0,silver,wisconsin, usa
863,23300,dodge,charger,2018,clean vehicle,5359.0,blue,wisconsin, usa
864,6100,dodge,door,2015,clean vehicle,70296.0,white,minnesota, usa
865,20000,dodge,journey,2017,clean vehicle,11346.0,green,wisconsin, usa
866,53000,dodge,challenger,2017,clean vehicle,7415.0,no_color,illinois, usa
867,3000,dodge,door,2013,clean vehicle,107593.0,orange,minnesota, usa
868,18200,dodge,door,2016,clean vehicle,50639.0,black,new jersey, usa
869,21800,dodge,challenger,2019,clean vehicle,6530.0,gray,arizona, usa
870,52000,dodge,charger,2016,clean vehicle,17432.0,blue,illinois, usa
871,19000,dodge,charger,2019,clean vehicle,19636.0,black,arizona, usa
872,25000,dodge,challenger,2016,clean vehicle,41748.0,no_color,illinois, usa
873,36000,dodge,challenger,2016,clean vehicle,13162.0,red,illinois, usa
874,17000,dodge,caravan,2019,clean vehicle,32937.0,white,georgia, usa
875,25300,dodge,door,2015,clean vehicle,23095.0,red,wisconsin, usa
876,14900,dodge,journey,2017,clean vehicle,34432.0,gray,wisconsin, usa
877,15000,dodge,caravan,2017,clean vehicle,48162.0,no_color,wisconsin, usa
878,12995,dodge,doors,2014,clean vehicle,68310.0,gray,massachusetts, usa
879,17750,dodge,doors,2014,clean vehicle,48000.0,black,massachusetts, usa
880,10295,dodge,doors,2014,clean vehicle,105962.0,black,pennsylvania, usa
881,16995,dodge,doors,2014,clean vehicle,96575.0,gray,connecticut, usa
882,25000,dodge,doors,2014,clean vehicle,13239.0,toreador red,new york, usa
883,23995,dodge,doors,2014,clean vehicle,24934.0,bright white clearcoat,rhode island, usa
884,14900,dodge,doors,2014,clean vehicle,46859.0,billet silver metallic clearcoat,new jersey, usa
885,15810,dodge,doors,2014,clean vehicle,44468.0,black clearcoat,new york, usa
886,20227,dodge,doors,2014,clean vehicle,62230.0,jazz blue pearlcoat,new york, usa
887,20999,dodge,doors,2014,clean vehicle,37082.0,silver,new york, usa
888,22499,dodge,doors,2014,clean vehicle,23964.0,bright white clearcoat,new jersey, usa
889,23495,dodge,doors,2014,clean vehicle,11204.0,black clearcoat,new york, usa
890,25250,dodge,doors,2014,clean vehicle,7608.0,billet silver metallic clearcoat,new york, usa
891,15322,dodge,doors,2014,clean vehicle,49982.0,billet silver metallic clearcoat,new jersey, usa
892,21232,dodge,charger,2019,clean vehicle,4950.0,gray,texas, usa
893,5800,dodge,journey,2013,clean vehicle,111628.0,white,wisconsin, usa
894,29000,dodge,door,2012,clean vehicle,15927.0,black,illinois, usa
895,17000,dodge,caravan,2018,clean vehicle,36299.0,gray,new jersey, usa
896,13800,dodge,journey,2018,clean vehicle,28469.0,red,florida, usa
897,30000,dodge,durango,2019,clean vehicle,29086.0,gray,missouri, usa
898,14800,dodge,caravan,2017,clean vehicle,35991.0,gray,florida, usa
899,8500,dodge,journey,2017,clean vehicle,62224.0,black,missouri, usa
900,9800,dodge,door,2013,clean vehicle,86500.0,white,missouri, usa
901,4200,dodge,door,2014,clean vehicle,144725.0,gray,nevada, usa
902,2500,dodge,van,2013,salvage insurance,163260.0,red,tennessee, usa
903,28700,dodge,charger,2018,clean vehicle,19636.0,blue,california, usa
904,18500,dodge,challenger,2018,clean vehicle,34272.0,gray,california, usa
905,17300,dodge,challenger,2018,clean vehicle,42909.0,no_color,california, usa
906,7100,dodge,door,2016,clean vehicle,55749.0,gray,louisiana, usa
907,3250,dodge,door,2015,salvage insurance,89142.0,white,minnesota, usa
908,30700,dodge,durango,2017,clean vehicle,20328.0,no_color,california, usa
909,3000,dodge,door,2012,clean vehicle,149332.0,gray,missouri, usa
910,26500,dodge,durango,2019,clean vehicle,28551.0,gray,california, usa
911,20800,dodge,charger,2019,clean vehicle,35098.0,gray,california, usa
912,20800,dodge,charger,2019,clean vehicle,35365.0,gray,california, usa
913,5100,dodge,door,2015,clean vehicle,88398.0,white,california, usa
914,18900,dodge,challenger,2019,clean vehicle,27957.0,black,california, usa
915,24000,dodge,durango,2019,clean vehicle,30161.0,silver,california, usa
916,38800,dodge,challenger,2015,clean vehicle,26292.0,white,california, usa
917,24500,dodge,durango,2019,clean vehicle,25780.0,white,california, usa
918,24500,dodge,durango,2019,clean vehicle,25032.0,black,california, usa
919,6500,dodge,door,2016,clean vehicle,72248.0,blue,new jersey, usa
920,24000,dodge,durango,2019,clean vehicle,30630.0,gray,california, usa
921,18000,dodge,door,2014,clean vehicle,86125.0,no_color,california, usa
922,24000,dodge,durango,2019,clean vehicle,30408.0,white,california, usa
923,23500,dodge,durango,2019,clean vehicle,35443.0,silver,california, usa
924,4500,dodge,van,2014,clean vehicle,95377.0,white,california, usa
925,25900,dodge,durango,2019,clean vehicle,32724.0,silver,california, usa
926,13900,dodge,caravan,2019,clean vehicle,45089.0,gray,california, usa
927,14200,dodge,journey,2019,clean vehicle,35948.0,silver,california, usa
928,15400,dodge,caravan,2019,clean vehicle,41601.0,blue,california, usa
929,17500,dodge,challenger,2019,clean vehicle,26370.0,gray,texas, usa
930,17500,dodge,caravan,2019,clean vehicle,18271.0,white,texas, usa
931,18000,dodge,caravan,2019,clean vehicle,9476.0,white,texas, usa
932,25200,dodge,door,2012,clean vehicle,80899.0,gray,new jersey, usa
933,14100,dodge,caravan,2018,clean vehicle,57394.0,black,texas, usa
934,13300,dodge,caravan,2018,clean vehicle,42190.0,white,california, usa
935,16200,dodge,caravan,2019,clean vehicle,22591.0,black,oklahoma, usa
936,13300,dodge,caravan,2018,clean vehicle,48681.0,gray,california, usa
937,13100,dodge,caravan,2018,clean vehicle,42621.0,silver,california, usa
938,15500,dodge,caravan,2017,clean vehicle,27761.0,silver,california, usa
939,4500,dodge,door,2013,salvage insurance,107768.0,white,california, usa
940,28400,dodge,durango,2019,clean vehicle,14355.0,gray,colorado, usa
941,17400,dodge,caravan,2019,clean vehicle,9467.0,gray,colorado, usa
942,6000,dodge,door,2014,clean vehicle,122837.0,silver,florida, usa
943,20700,dodge,challenger,2019,clean vehicle,18313.0,gray,virginia, usa
944,20300,dodge,challenger,2019,clean vehicle,19506.0,black,virginia, usa
945,14000,dodge,journey,2018,clean vehicle,14750.0,black,oklahoma, usa
946,22000,dodge,challenger,2019,clean vehicle,11280.0,green,virginia, usa
947,17200,dodge,journey,2019,clean vehicle,13944.0,blue,virginia, usa
948,15000,dodge,door,2016,clean vehicle,26922.0,blue,oklahoma, usa
949,17500,dodge,journey,2019,clean vehicle,12690.0,gray,virginia, usa
950,1300,dodge,door,2013,salvage insurance,239822.0,gray,michigan, usa
951,1750,dodge,door,2014,salvage insurance,74975.0,red,nevada, usa
952,16300,dodge,caravan,2019,clean vehicle,28289.0,red,florida, usa
953,15700,dodge,caravan,2019,clean vehicle,38041.0,red,florida, usa
954,10000,dodge,journey,2017,clean vehicle,52386.0,silver,florida, usa
955,23100,dodge,charger,2019,clean vehicle,34391.0,white,florida, usa
956,14900,dodge,caravan,2019,clean vehicle,39515.0,red,florida, usa
957,16700,dodge,journey,2019,clean vehicle,22074.0,orange,virginia, usa
958,16300,dodge,caravan,2019,clean vehicle,28782.0,white,florida, usa
959,25800,dodge,durango,2019,clean vehicle,30092.0,red,north carolina, usa
960,23800,dodge,challenger,2019,clean vehicle,26443.0,black,north carolina, usa
961,16800,dodge,journey,2019,clean vehicle,28981.0,red,north carolina, usa
962,15500,dodge,journey,2019,clean vehicle,32865.0,white,north carolina, usa
963,6000,dodge,door,2014,clean vehicle,117258.0,blue,florida, usa
964,26900,dodge,durango,2019,clean vehicle,16397.0,white,arizona, usa
965,16900,dodge,caravan,2019,clean vehicle,16176.0,white,arizona, usa
966,19500,dodge,caravan,2019,clean vehicle,1091.0,gray,arizona, usa
967,15400,dodge,caravan,2019,clean vehicle,17472.0,black,arizona, usa
968,2300,dodge,door,2012,clean vehicle,123882.0,white,texas, usa
969,17000,dodge,charger,2019,clean vehicle,10341.0,red,california, usa
970,34000,dodge,durango,2019,clean vehicle,19695.0,black,new jersey, usa
971,13700,dodge,journey,2017,clean vehicle,51041.0,black,pennsylvania, usa
972,19100,dodge,challenger,2018,clean vehicle,22646.0,white,west virginia, usa
973,11800,dodge,journey,2018,clean vehicle,18138.0,white,west virginia, usa
974,27500,dodge,durango,2019,clean vehicle,23987.0,gray,nevada, usa
975,26900,dodge,durango,2019,clean vehicle,17160.0,black,nevada, usa
976,27100,dodge,durango,2019,clean vehicle,26929.0,white,nevada, usa
977,27200,dodge,durango,2019,clean vehicle,25815.0,white,nevada, usa
978,9000,dodge,caravan,2017,clean vehicle,81992.0,silver,florida, usa
979,22500,dodge,challenger,2019,clean vehicle,5000.0,gray,south carolina, usa
980,7700,dodge,door,2015,clean vehicle,62683.0,white,west virginia, usa
981,4500,dodge,van,2013,clean vehicle,107224.0,white,florida, usa
982,2200,dodge,door,2013,salvage insurance,184905.0,gray,illinois, usa
983,21500,dodge,charger,2019,clean vehicle,35153.0,black,pennsylvania, usa
984,18800,dodge,challenger,2019,clean vehicle,26474.0,orange,pennsylvania, usa
985,21800,dodge,charger,2019,clean vehicle,30943.0,red,pennsylvania, usa
986,20300,dodge,challenger,2019,clean vehicle,17154.0,black,pennsylvania, usa
987,8200,dodge,van,2016,clean vehicle,79637.0,white,south carolina, usa
988,19000,dodge,caravan,2019,clean vehicle,12123.0,red,pennsylvania, usa
989,8400,dodge,door,2016,clean vehicle,107822.0,blue,south carolina, usa
990,19500,dodge,caravan,2019,clean vehicle,10221.0,blue,pennsylvania, usa
991,7000,dodge,door,2015,clean vehicle,95278.0,blue,south carolina, usa
992,19500,dodge,challenger,2019,clean vehicle,13457.0,gray,pennsylvania, usa
993,8500,dodge,van,2014,clean vehicle,69936.0,blue,missouri, usa
994,20500,dodge,challenger,2019,clean vehicle,13520.0,gray,pennsylvania, usa
995,4900,dodge,door,2014,clean vehicle,96922.0,silver,south carolina, usa
996,20800,dodge,door,2014,clean vehicle,72594.0,black,missouri, usa
997,28500,dodge,durango,2019,clean vehicle,17896.0,silver,pennsylvania, usa
998,21900,dodge,caravan,2019,clean vehicle,11088.0,silver,pennsylvania, usa
999,15800,dodge,caravan,2019,clean vehicle,29567.0,black,nevada, usa
1000,33000,dodge,durango,2019,clean vehicle,15655.0,white,colorado, usa
1001,22700,dodge,challenger,2019,clean vehicle,26428.0,black,nevada, usa
1002,21900,dodge,charger,2019,clean vehicle,29003.0,white,pennsylvania, usa
1003,19300,dodge,charger,2019,clean vehicle,32229.0,red,pennsylvania, usa
1004,30700,dodge,durango,2019,clean vehicle,26503.0,black,nevada, usa
1005,19300,dodge,challenger,2019,clean vehicle,15446.0,black,pennsylvania, usa
1006,13750,dodge,caravan,2014,clean vehicle,128556.0,white,california, usa
1007,16400,dodge,caravan,2019,clean vehicle,23369.0,silver,nevada, usa
1008,19500,dodge,caravan,2019,clean vehicle,8767.0,black,pennsylvania, usa
1009,15100,dodge,caravan,2019,clean vehicle,48319.0,white,nevada, usa
1010,28500,dodge,durango,2019,clean vehicle,15275.0,black,pennsylvania, usa
1011,15300,dodge,caravan,2019,clean vehicle,33826.0,white,nevada, usa
1012,20300,dodge,challenger,2019,clean vehicle,16679.0,white,pennsylvania, usa
1013,22000,dodge,charger,2019,clean vehicle,26184.0,gray,pennsylvania, usa
1014,16700,dodge,journey,2019,clean vehicle,21203.0,gray,nevada, usa
1015,19300,dodge,challenger,2019,clean vehicle,17870.0,black,pennsylvania, usa
1016,34100,dodge,durango,2019,clean vehicle,17909.0,gray,michigan, usa
1017,14600,dodge,caravan,2019,clean vehicle,41126.0,silver,nevada, usa
1018,18200,dodge,caravan,2019,clean vehicle,14098.0,red,pennsylvania, usa
1019,33800,dodge,durango,2019,clean vehicle,15003.0,black,michigan, usa
1020,15900,dodge,journey,2019,clean vehicle,29105.0,black,nevada, usa
1021,16500,dodge,caravan,2019,clean vehicle,34794.0,black,pennsylvania, usa
1022,29600,dodge,durango,2019,clean vehicle,20034.0,silver,michigan, usa
1023,14100,dodge,caravan,2019,clean vehicle,46942.0,black,nevada, usa
1024,18200,dodge,caravan,2019,clean vehicle,14753.0,white,pennsylvania, usa
1025,18200,dodge,caravan,2019,clean vehicle,14359.0,black,pennsylvania, usa
1026,24300,dodge,charger,2019,clean vehicle,34922.0,black,michigan, usa
1027,15400,dodge,journey,2019,clean vehicle,20944.0,white,nevada, usa
1028,19000,dodge,journey,2019,clean vehicle,9877.0,white,pennsylvania, usa
1029,19000,dodge,journey,2019,clean vehicle,8949.0,black,pennsylvania, usa
1030,27800,dodge,challenger,2017,clean vehicle,13627.0,gray,georgia, usa
1031,18200,dodge,journey,2019,clean vehicle,18291.0,blue,pennsylvania, usa
1032,15000,dodge,journey,2018,clean vehicle,38029.0,white,pennsylvania, usa
1033,19200,dodge,caravan,2017,clean vehicle,32593.0,gray,michigan, usa
1034,15500,dodge,caravan,2018,clean vehicle,37352.0,red,pennsylvania, usa
1035,24900,dodge,challenger,2017,clean vehicle,23030.0,green,michigan, usa
1036,15500,dodge,journey,2018,clean vehicle,30671.0,red,pennsylvania, usa
1037,7600,dodge,door,2012,salvage insurance,79544.0,white,texas, usa
1038,18400,dodge,journey,2017,clean vehicle,15027.0,black,michigan, usa
1039,14700,dodge,caravan,2018,clean vehicle,29115.0,white,florida, usa
1040,3900,dodge,door,2015,clean vehicle,93604.0,white,florida, usa
1041,5200,dodge,door,2015,clean vehicle,100203.0,black,florida, usa
1042,17200,dodge,caravan,2019,clean vehicle,35401.0,silver,minnesota, usa
1043,18700,dodge,caravan,2019,clean vehicle,20279.0,red,minnesota, usa
1044,32000,dodge,durango,2019,clean vehicle,26090.0,red,minnesota, usa
1045,14500,dodge,door,2015,clean vehicle,107924.0,white,michigan, usa
1046,19400,dodge,caravan,2019,clean vehicle,14906.0,black,minnesota, usa
1047,17300,dodge,caravan,2019,clean vehicle,34407.0,black,minnesota, usa
1048,16700,dodge,journey,2019,clean vehicle,18049.0,orange,minnesota, usa
1049,19100,dodge,caravan,2019,clean vehicle,18132.0,white,minnesota, usa
1050,11100,dodge,door,2013,clean vehicle,109176.0,black,illinois, usa
1051,32000,dodge,durango,2019,clean vehicle,25456.0,black,minnesota, usa
1052,16900,dodge,caravan,2019,clean vehicle,38375.0,silver,minnesota, usa
1053,18000,dodge,charger,2017,clean vehicle,39792.0,blue,massachusetts, usa
1054,17800,dodge,caravan,2019,clean vehicle,30403.0,white,minnesota, usa
1055,18000,dodge,caravan,2019,clean vehicle,28252.0,white,minnesota, usa
1056,17500,dodge,caravan,2019,clean vehicle,31904.0,white,minnesota, usa
1057,14500,dodge,caravan,2018,clean vehicle,24336.0,silver,nevada, usa
1058,18500,dodge,caravan,2019,clean vehicle,23961.0,silver,minnesota, usa
1059,18600,dodge,caravan,2019,clean vehicle,22919.0,silver,minnesota, usa
1060,32000,dodge,durango,2019,clean vehicle,22863.0,red,minnesota, usa
1061,17000,dodge,caravan,2019,clean vehicle,38817.0,black,minnesota, usa
1062,16000,dodge,caravan,2019,clean vehicle,48854.0,white,minnesota, usa
1063,18000,dodge,caravan,2019,clean vehicle,27288.0,white,minnesota, usa
1064,15900,dodge,charger,2020,clean vehicle,5284.0,orange,pennsylvania, usa
1065,6200,dodge,door,2016,clean vehicle,99988.0,silver,alabama, usa
1066,3700,dodge,door,2013,clean vehicle,84109.0,black,alabama, usa
1067,24000,dodge,door,2012,clean vehicle,88539.0,white,mississippi, usa
1068,20800,dodge,van,2013,clean vehicle,33739.0,gold,nevada, usa
1069,18500,dodge,door,2012,clean vehicle,101017.0,white,mississippi, usa
1070,18300,dodge,challenger,2019,clean vehicle,13906.0,black,pennsylvania, usa
1071,21000,dodge,charger,2019,clean vehicle,20601.0,gray,pennsylvania, usa
1072,1300,dodge,van,2013,salvage insurance,135561.0,white,tennessee, usa
1073,11900,dodge,charger,2019,clean vehicle,23421.0,gray,pennsylvania, usa
1074,950,dodge,van,2012,salvage insurance,145174.0,white,maryland, usa
1075,26800,dodge,durango,2019,clean vehicle,21309.0,gray,pennsylvania, usa
1076,800,dodge,van,2012,salvage insurance,217576.0,orange,north carolina, usa
1077,21000,dodge,caravan,2019,clean vehicle,10350.0,white,pennsylvania, usa
1078,1900,dodge,door,2012,salvage insurance,157636.0,orange,georgia, usa
1079,33500,dodge,durango,2019,clean vehicle,8605.0,white,pennsylvania, usa
1080,900,dodge,door,2013,salvage insurance,139404.0,blue,connecticut, usa
1081,21000,dodge,caravan,2019,clean vehicle,10170.0,gray,pennsylvania, usa
1082,26800,dodge,durango,2019,clean vehicle,22272.0,silver,pennsylvania, usa
1083,5700,dodge,van,2016,clean vehicle,101906.0,blue,texas, usa
1084,18500,dodge,challenger,2019,clean vehicle,27019.0,green,pennsylvania, usa
1085,33000,dodge,durango,2019,clean vehicle,10930.0,white,pennsylvania, usa
1086,11000,dodge,caravan,2019,clean vehicle,73552.0,silver,texas, usa
1087,15800,dodge,caravan,2019,clean vehicle,37107.0,blue,pennsylvania, usa
1088,3600,dodge,door,2013,salvage insurance,124247.0,white,michigan, usa
1089,16300,dodge,caravan,2019,clean vehicle,36993.0,white,pennsylvania, usa
1090,2700,dodge,door,2015,clean vehicle,67133.0,white,texas, usa
1091,12800,dodge,caravan,2019,clean vehicle,33580.0,no_color,pennsylvania, usa
1092,9700,dodge,door,2015,clean vehicle,94140.0,black,texas, usa
1093,18300,dodge,journey,2019,clean vehicle,10447.0,silver,pennsylvania, usa
1094,16000,dodge,charger,2019,clean vehicle,10229.0,silver,illinois, usa
1095,21000,dodge,caravan,2019,clean vehicle,6269.0,gray,pennsylvania, usa
1096,3700,dodge,door,2014,clean vehicle,98699.0,white,texas, usa
1097,33000,dodge,durango,2019,clean vehicle,10631.0,gray,illinois, usa
1098,14700,dodge,caravan,2019,clean vehicle,44381.0,silver,pennsylvania, usa
1099,33000,dodge,durango,2019,clean vehicle,13960.0,silver,illinois, usa
1100,15900,dodge,caravan,2019,clean vehicle,14051.0,white,pennsylvania, usa
1101,33000,dodge,durango,2019,clean vehicle,20800.0,gray,illinois, usa
1102,33000,dodge,durango,2019,clean vehicle,8873.0,gray,illinois, usa
1103,32500,dodge,durango,2019,clean vehicle,15502.0,black,illinois, usa
1104,33000,dodge,durango,2019,clean vehicle,9669.0,silver,illinois, usa
1105,13000,dodge,caravan,2018,clean vehicle,50873.0,black,virginia, usa
1106,33000,dodge,durango,2019,clean vehicle,14117.0,white,illinois, usa
1107,16500,dodge,charger,2019,clean vehicle,46820.0,red,illinois, usa
1108,33000,dodge,durango,2019,clean vehicle,7247.0,gray,illinois, usa
1109,34500,dodge,challenger,2017,clean vehicle,40991.0,red,north carolina, usa
1110,33500,dodge,durango,2019,clean vehicle,9023.0,white,illinois, usa
1111,48000,dodge,durango,2018,clean vehicle,8047.0,white,pennsylvania, usa
1112,54500,dodge,durango,2019,clean vehicle,3966.0,red,illinois, usa
1113,13200,dodge,caravan,2018,clean vehicle,41014.0,silver,pennsylvania, usa
1114,31500,dodge,durango,2018,clean vehicle,20907.0,white,illinois, usa
1115,17400,dodge,durango,2017,clean vehicle,89795.0,red,illinois, usa
1116,26000,dodge,durango,2017,clean vehicle,57158.0,white,illinois, usa
1117,1700,dodge,door,2013,salvage insurance,126718.0,orange,texas, usa
1118,11000,dodge,door,2013,clean vehicle,83976.0,white,illinois, usa
1119,21000,dodge,charger,2018,clean vehicle,12554.0,gray,texas, usa
1120,5500,dodge,door,2015,clean vehicle,60707.0,gray,texas, usa
1121,7500,dodge,door,2014,clean vehicle,40110.0,red,texas, usa
1122,15800,dodge,caravan,2019,clean vehicle,28038.0,silver,michigan, usa
1123,16900,dodge,journey,2019,clean vehicle,26643.0,red,michigan, usa
1124,25000,dodge,durango,2019,clean vehicle,36127.0,white,michigan, usa
1125,18000,dodge,door,2019,salvage insurance,19983.0,black,massachusetts, usa
1126,15600,dodge,caravan,2019,clean vehicle,29926.0,black,michigan, usa
1127,23800,dodge,durango,2019,clean vehicle,36750.0,white,north carolina, usa
1128,16800,dodge,journey,2019,clean vehicle,27312.0,black,michigan, usa
1129,22700,dodge,durango,2019,clean vehicle,49575.0,white,north carolina, usa
1130,23300,dodge,challenger,2019,clean vehicle,30279.0,red,north carolina, usa
1131,23500,dodge,challenger,2019,clean vehicle,25825.0,white,north carolina, usa
1132,25500,dodge,durango,2019,clean vehicle,32474.0,silver,north carolina, usa
1133,21800,dodge,challenger,2019,clean vehicle,30585.0,white,north carolina, usa
1134,22800,dodge,durango,2019,clean vehicle,36203.0,gray,north carolina, usa
1135,18200,dodge,caravan,2019,clean vehicle,29602.0,red,michigan, usa
1136,23500,dodge,challenger,2019,clean vehicle,28689.0,red,north carolina, usa
1137,25700,dodge,durango,2019,clean vehicle,31447.0,charcoal,north carolina, usa
1138,15700,dodge,caravan,2019,clean vehicle,39148.0,white,north carolina, usa
1139,17500,dodge,journey,2018,clean vehicle,33495.0,silver,michigan, usa
1140,15700,dodge,caravan,2019,clean vehicle,35274.0,white,north carolina, usa
1141,16500,dodge,caravan,2018,clean vehicle,48745.0,white,indiana, usa
1142,16100,dodge,caravan,2019,clean vehicle,31297.0,red,north carolina, usa
1143,15600,dodge,caravan,2019,clean vehicle,38745.0,charcoal,north carolina, usa
1144,15400,dodge,caravan,2019,clean vehicle,37704.0,gray,north carolina, usa
1145,28200,dodge,durango,2017,clean vehicle,27060.0,white,michigan, usa
1146,15300,dodge,caravan,2019,clean vehicle,40002.0,no_color,north carolina, usa
1147,15900,dodge,caravan,2019,clean vehicle,34930.0,red,north carolina, usa
1148,17700,dodge,door,2016,clean vehicle,22863.0,gray,indiana, usa
1149,15800,dodge,caravan,2019,clean vehicle,36876.0,white,north carolina, usa
1150,15900,dodge,caravan,2019,clean vehicle,34264.0,charcoal,north carolina, usa
1151,25300,dodge,charger,2019,clean vehicle,17515.0,red,new mexico, usa
1152,16300,dodge,caravan,2019,clean vehicle,27071.0,silver,north carolina, usa
1153,29500,dodge,durango,2019,clean vehicle,14656.0,gray,new mexico, usa
1154,14500,dodge,caravan,2019,clean vehicle,35652.0,gray,north carolina, usa
1155,15400,dodge,caravan,2019,clean vehicle,30055.0,no_color,north carolina, usa
1156,15400,dodge,caravan,2019,clean vehicle,43088.0,charcoal,north carolina, usa
1157,15100,dodge,caravan,2019,clean vehicle,33641.0,purple,north carolina, usa
1158,15000,dodge,caravan,2019,clean vehicle,34797.0,black,north carolina, usa
1159,15500,dodge,caravan,2019,clean vehicle,43943.0,gray,north carolina, usa
1160,15000,dodge,caravan,2019,clean vehicle,35744.0,no_color,north carolina, usa
1161,15200,dodge,caravan,2019,clean vehicle,31542.0,no_color,north carolina, usa
1162,15700,dodge,caravan,2019,clean vehicle,26899.0,white,north carolina, usa
1163,16100,dodge,journey,2019,clean vehicle,29985.0,silver,north carolina, usa
1164,16300,dodge,journey,2018,clean vehicle,37009.0,silver,texas, usa
1165,16000,dodge,journey,2019,clean vehicle,30731.0,white,north carolina, usa
1166,16900,dodge,journey,2019,clean vehicle,30062.0,silver,north carolina, usa
1167,17000,dodge,journey,2019,clean vehicle,28295.0,charcoal,north carolina, usa
1168,17300,dodge,journey,2019,clean vehicle,25534.0,silver,north carolina, usa
1169,15900,dodge,journey,2019,clean vehicle,29716.0,gray,north carolina, usa
1170,15700,dodge,journey,2019,clean vehicle,34294.0,silver,north carolina, usa
